time_step,time_step_col,antecedent_days,a,b,c,POD,FAR,PPV,score,full_POD,full_FAR,full_PPV,shi_cd,shi_nm,season
3,I_3h,7,0.510718,-1.000000,5.099224,1.000000,0.281690,0.090909,0.065301,0.666667,0.192982,0.083333,47,Sub bacia do Rio Sarapuí,Primavera
3,I_3h,8,0.510718,-0.843684,5.099224,1.000000,0.281690,0.090909,0.065301,0.666667,0.192982,0.083333,47,Sub bacia do Rio Sarapuí,Primavera
3,I_3h,9,0.510718,-0.791579,5.099224,1.000000,0.281690,0.090909,0.065301,0.666667,0.192982,0.083333,47,Sub bacia do Rio Sarapuí,Primavera
3,I_3h,10,0.510718,-0.739474,5.099224,1.000000,0.281690,0.090909,0.065301,0.666667,0.192982,0.083333,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,1,0.410288,-0.010000,3.638489,1.000000,0.189189,0.222222,0.180180,0.666667,0.078261,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,2,0.410288,-0.010000,3.638489,1.000000,0.189189,0.222222,0.180180,0.666667,0.078261,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,3,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,4,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,5,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,6,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,7,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,8,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,9,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
6,I_6h,10,0.410288,-0.010000,3.638489,1.000000,0.194444,0.222222,0.179012,0.666667,0.078947,0.181818,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,1,0.560851,-0.062105,3.526389,0.500000,0.029412,0.500000,0.242647,0.333333,0.026087,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,2,0.560851,-0.062105,3.526389,0.500000,0.029412,0.500000,0.242647,0.333333,0.026087,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,3,0.794893,-0.114211,3.526389,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,4,0.560851,-0.062105,3.599855,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,5,0.560851,-0.062105,3.599855,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,6,1.497018,-0.166316,3.599855,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,7,1.497018,-0.166316,3.599855,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,8,1.028935,-0.062105,3.452922,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,9,1.028935,-0.062105,3.452922,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
8,I_8h,10,1.028935,-0.062105,3.452922,0.500000,0.030303,0.500000,0.242424,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,1,0.661688,-0.114211,2.985763,0.500000,0.027778,0.500000,0.243056,0.333333,0.026087,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,2,0.661688,-0.114211,2.985763,0.500000,0.027778,0.500000,0.243056,0.333333,0.026087,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,3,0.661688,-0.114211,2.985763,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,4,0.461862,-0.010000,2.924829,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,5,0.461862,-0.010000,2.924829,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,6,0.861514,-0.062105,2.863895,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,7,0.861514,-0.062105,2.863895,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,8,0.861514,-0.062105,2.924829,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,9,0.861514,-0.062105,2.924829,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
10,I_10h,10,0.861514,-0.062105,2.924829,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,1,0.731152,-0.166316,2.524731,0.500000,0.027778,0.500000,0.243056,0.333333,0.026087,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,2,0.731152,-0.114211,2.473206,0.500000,0.027778,0.500000,0.243056,0.333333,0.026087,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,3,0.731152,-0.114211,2.473206,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,4,0.731152,-0.114211,2.524731,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,5,0.731152,-0.114211,2.524731,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,6,0.731152,-0.114211,2.524731,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,7,0.902000,-0.114211,2.473206,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,8,0.731152,-0.062105,2.473206,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,9,0.731152,-0.062105,2.473206,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
12,I_12h,10,0.731152,-0.062105,2.473206,0.500000,0.028571,0.500000,0.242857,0.333333,0.026316,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,1,0.381220,-0.114211,1.278418,0.500000,0.025000,0.500000,0.243750,0.333333,0.028846,0.250000,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,2,0.199970,-0.010000,1.278418,0.500000,0.075000,0.250000,0.115625,0.333333,0.048077,0.166667,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,3,0.199970,-0.010000,1.278418,0.500000,0.076923,0.250000,0.115385,0.333333,0.048544,0.166667,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,4,0.199970,-0.010000,1.278418,0.500000,0.076923,0.250000,0.115385,0.333333,0.048544,0.166667,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,5,0.199970,-0.010000,1.278418,0.500000,0.076923,0.250000,0.115385,0.333333,0.048544,0.166667,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,6,0.199970,-0.010000,1.278418,0.500000,0.076923,0.250000,0.115385,0.333333,0.048544,0.166667,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,7,0.199970,-0.010000,1.278418,0.500000,0.076923,0.250000,0.115385,0.333333,0.048544,0.166667,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,8,0.471845,-0.062105,1.305052,0.500000,0.051282,0.333333,0.158120,0.333333,0.038835,0.200000,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,9,0.471845,-0.062105,1.305052,0.500000,0.051282,0.333333,0.158120,0.333333,0.038835,0.200000,47,Sub bacia do Rio Sarapuí,Primavera
24,I_24h,10,0.471845,-0.062105,1.305052,0.500000,0.051282,0.333333,0.158120,0.333333,0.038835,0.200000,47,Sub bacia do Rio Sarapuí,Primavera
1/6,I_15min,1,5.927715,-0.010000,31.352183,0.650000,0.352941,0.213115,0.089634,0.608696,0.280899,0.218750,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,2,10.332594,-0.583158,28.136575,0.850000,0.470588,0.209877,0.094444,0.782609,0.370787,0.214286,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,3,14.737474,-0.218421,28.136575,0.850000,0.455882,0.215190,0.099525,0.782609,0.359551,0.219512,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,4,14.737474,-0.166316,28.136575,0.850000,0.451852,0.217949,0.101548,0.782609,0.355932,0.222222,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,5,14.737474,-0.114211,28.136575,0.800000,0.429630,0.216216,0.098659,0.739130,0.338983,0.220779,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,6,164.503369,-0.062105,34.567792,0.200000,0.029851,0.500000,0.097015,0.217391,0.034091,0.454545,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,7,133.669214,-0.062105,34.567792,0.250000,0.030075,0.555556,0.134712,0.260870,0.034286,0.500000,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,8,168.908249,-0.062105,33.763890,0.250000,0.030075,0.555556,0.134712,0.260870,0.034286,0.500000,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,9,177.718007,-0.062105,34.567792,0.250000,0.045113,0.454545,0.108510,0.260870,0.045714,0.428571,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,10,204.147283,-0.062105,34.567792,0.250000,0.030075,0.555556,0.134712,0.260870,0.034286,0.500000,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,1,14.100035,-0.062105,18.132573,0.650000,0.308824,0.236364,0.106190,0.608696,0.247191,0.241379,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,2,10.889375,-0.322632,20.722940,0.850000,0.433824,0.223684,0.107648,0.782609,0.342697,0.227848,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,3,10.889375,-0.218421,19.427756,0.900000,0.485294,0.214286,0.099265,0.826087,0.382022,0.218391,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,4,33.363998,-0.635263,20.722940,0.750000,0.397059,0.217391,0.098306,0.695652,0.310734,0.225352,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,5,129.683811,-0.114211,16.189797,0.500000,0.169118,0.303030,0.125891,0.478261,0.135593,0.314286,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,6,33.363998,-0.062105,18.132573,0.550000,0.237037,0.255814,0.107347,0.521739,0.187500,0.266667,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,7,68.681263,-0.166316,20.722940,0.650000,0.291045,0.250000,0.115205,0.608696,0.228571,0.259259,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,8,129.683811,-0.062105,28.494043,0.250000,0.029851,0.555556,0.134743,0.260870,0.028571,0.545455,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,9,42.995979,-0.166316,27.846451,0.550000,0.216418,0.275000,0.118517,0.521739,0.171429,0.285714,48,Sub bacia do Rio Ramos,Verao
1/2,I_30min,10,145.737114,-0.062105,28.494043,0.300000,0.044776,0.500000,0.143284,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
1,I_1h,1,23.223134,-0.010000,4.014818,0.450000,0.109589,0.360000,0.144247,0.434783,0.101124,0.357143,48,Sub bacia do Rio Ramos,Verao
1,I_1h,2,23.223134,-0.010000,4.014818,0.450000,0.116438,0.346154,0.137632,0.434783,0.106742,0.344828,48,Sub bacia do Rio Ramos,Verao
1,I_1h,3,25.456284,-0.010000,2.230455,0.450000,0.123288,0.333333,0.131507,0.434783,0.112360,0.333333,48,Sub bacia do Rio Ramos,Verao
1,I_1h,4,16.523686,-0.062105,11.152273,0.750000,0.267123,0.277778,0.152683,0.695652,0.225989,0.285714,48,Sub bacia do Rio Ramos,Verao
1,I_1h,5,14.290536,-0.062105,13.382728,0.650000,0.219178,0.288889,0.146621,0.608696,0.186441,0.297872,48,Sub bacia do Rio Ramos,Verao
1,I_1h,6,18.756835,-0.062105,11.152273,0.700000,0.262069,0.269231,0.139072,0.652174,0.221591,0.277778,48,Sub bacia do Rio Ramos,Verao
1,I_1h,7,23.223134,-0.218421,19.181910,0.550000,0.145833,0.343750,0.161491,0.521739,0.125714,0.352941,48,Sub bacia do Rio Ramos,Verao
1,I_1h,8,65.652975,-0.218421,19.181910,0.550000,0.125000,0.379310,0.182543,0.521739,0.108571,0.387097,48,Sub bacia do Rio Ramos,Verao
1,I_1h,9,70.119274,-0.218421,19.181910,0.550000,0.138889,0.354839,0.168056,0.521739,0.120000,0.363636,48,Sub bacia do Rio Ramos,Verao
1,I_1h,10,43.321480,-0.166316,19.181910,0.550000,0.131944,0.366667,0.175058,0.521739,0.114286,0.375000,48,Sub bacia do Rio Ramos,Verao
2,I_2h,1,9.082169,-0.010000,9.478589,0.350000,0.100840,0.368421,0.115944,0.347826,0.078652,0.363636,48,Sub bacia do Rio Ramos,Verao
2,I_2h,2,1.966593,-0.010000,10.561856,0.550000,0.252101,0.268293,0.110361,0.521739,0.179775,0.272727,48,Sub bacia do Rio Ramos,Verao
2,I_2h,3,0.543478,-0.166316,12.457574,0.550000,0.226891,0.289474,0.123087,0.521739,0.162921,0.292683,48,Sub bacia do Rio Ramos,Verao
2,I_2h,4,3.389708,-0.114211,10.561856,0.600000,0.237288,0.300000,0.137288,0.565217,0.169492,0.302326,48,Sub bacia do Rio Ramos,Verao
2,I_2h,5,14.774629,-0.114211,10.020223,0.450000,0.118644,0.391304,0.155195,0.434783,0.090395,0.384615,48,Sub bacia do Rio Ramos,Verao
2,I_2h,6,14.774629,-0.114211,10.020223,0.500000,0.136752,0.384615,0.166009,0.478261,0.102273,0.379310,48,Sub bacia do Rio Ramos,Verao
2,I_2h,7,14.774629,-0.114211,10.020223,0.550000,0.163793,0.366667,0.168635,0.521739,0.120000,0.363636,48,Sub bacia do Rio Ramos,Verao
2,I_2h,8,37.544471,-0.218421,10.561856,0.550000,0.172414,0.354839,0.161513,0.521739,0.125714,0.352941,48,Sub bacia do Rio Ramos,Verao
2,I_2h,9,14.774629,-0.114211,10.020223,0.550000,0.181034,0.343750,0.154836,0.521739,0.131429,0.342857,48,Sub bacia do Rio Ramos,Verao
2,I_2h,10,21.890204,-0.166316,10.561856,0.550000,0.181034,0.343750,0.154836,0.521739,0.131429,0.342857,48,Sub bacia do Rio Ramos,Verao
3,I_3h,1,12.820342,-0.062105,9.345881,0.150000,0.008130,0.750000,0.111585,0.173913,0.016854,0.571429,48,Sub bacia do Rio Ramos,Verao
3,I_3h,2,7.844205,-0.010000,5.766608,0.350000,0.113821,0.333333,0.103388,0.347826,0.089888,0.333333,48,Sub bacia do Rio Ramos,Verao
3,I_3h,3,1.624034,-0.010000,7.158547,0.550000,0.243902,0.268293,0.111570,0.521739,0.179775,0.272727,48,Sub bacia do Rio Ramos,Verao
3,I_3h,4,1.624034,-0.114211,7.556244,0.600000,0.254098,0.279070,0.124895,0.565217,0.186441,0.282609,48,Sub bacia do Rio Ramos,Verao
3,I_3h,5,11.576308,-0.166316,7.556244,0.500000,0.155738,0.344828,0.145562,0.478261,0.118644,0.343750,48,Sub bacia do Rio Ramos,Verao
3,I_3h,6,9.088239,-0.062105,9.743578,0.350000,0.074380,0.437500,0.141736,0.347826,0.062500,0.421053,48,Sub bacia do Rio Ramos,Verao
3,I_3h,7,10.332273,-0.010000,4.772365,0.350000,0.066667,0.466667,0.152444,0.347826,0.057143,0.444444,48,Sub bacia do Rio Ramos,Verao
3,I_3h,8,10.332273,-0.010000,4.971213,0.350000,0.066667,0.466667,0.152444,0.347826,0.057143,0.444444,48,Sub bacia do Rio Ramos,Verao
3,I_3h,9,14.064376,-0.010000,2.585031,0.350000,0.075000,0.437500,0.141641,0.347826,0.062857,0.421053,48,Sub bacia do Rio Ramos,Verao
3,I_3h,10,14.064376,-0.010000,2.585031,0.350000,0.075000,0.437500,0.141641,0.347826,0.062857,0.421053,48,Sub bacia do Rio Ramos,Verao
6,I_6h,1,7.671420,-0.010000,0.947507,0.315789,0.071942,0.375000,0.109902,0.347826,0.067416,0.400000,48,Sub bacia do Rio Ramos,Verao
6,I_6h,2,7.671420,-0.010000,0.947507,0.315789,0.079137,0.352941,0.102635,0.347826,0.073034,0.380952,48,Sub bacia do Rio Ramos,Verao
6,I_6h,3,0.877350,-0.166316,4.000583,0.631579,0.294964,0.226415,0.100819,0.608696,0.241573,0.245614,48,Sub bacia do Rio Ramos,Verao
6,I_6h,4,0.877350,-0.166316,4.000583,0.684211,0.326087,0.224138,0.103350,0.652174,0.265537,0.241935,48,Sub bacia do Rio Ramos,Verao
6,I_6h,5,6.992013,-0.166316,3.895305,0.526316,0.181159,0.285714,0.123134,0.521739,0.152542,0.307692,48,Sub bacia do Rio Ramos,Verao
6,I_6h,6,9.030234,-0.166316,3.790026,0.526316,0.202899,0.263158,0.110402,0.521739,0.164773,0.292683,48,Sub bacia do Rio Ramos,Verao
6,I_6h,7,7.671420,-0.218421,4.000583,0.578947,0.218978,0.268293,0.121314,0.565217,0.177143,0.295455,48,Sub bacia do Rio Ramos,Verao
6,I_6h,8,4.274385,-0.010000,4.842811,0.263158,0.043796,0.454545,0.114379,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
6,I_6h,9,4.274385,-0.010000,4.842811,0.263158,0.043796,0.454545,0.114379,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
6,I_6h,10,4.274385,-0.010000,4.842811,0.263158,0.043796,0.454545,0.114379,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
8,I_8h,1,5.979330,-0.010000,0.488769,0.315789,0.093220,0.352941,0.101065,0.347826,0.073034,0.380952,48,Sub bacia do Rio Ramos,Verao
8,I_8h,2,5.979330,-0.010000,0.488769,0.315789,0.110169,0.315789,0.088737,0.347826,0.084270,0.347826,48,Sub bacia do Rio Ramos,Verao
8,I_8h,3,0.701617,-0.010000,2.606766,0.684211,0.389831,0.220339,0.091988,0.652174,0.269663,0.238095,48,Sub bacia do Rio Ramos,Verao
8,I_8h,4,0.701617,-0.218421,3.176996,0.631579,0.358974,0.222222,0.089969,0.608696,0.248588,0.241379,48,Sub bacia do Rio Ramos,Verao
8,I_8h,5,4.923787,-0.218421,3.095535,0.526316,0.239316,0.263158,0.105358,0.521739,0.169492,0.285714,48,Sub bacia do Rio Ramos,Verao
8,I_8h,6,2.812702,-0.010000,3.910149,0.263158,0.059829,0.416667,0.103089,0.304348,0.045455,0.466667,48,Sub bacia do Rio Ramos,Verao
8,I_8h,7,2.812702,-0.010000,3.910149,0.263158,0.051724,0.454545,0.113430,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
8,I_8h,8,2.812702,-0.010000,3.910149,0.263158,0.051724,0.454545,0.113430,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
8,I_8h,9,2.812702,-0.010000,3.910149,0.263158,0.051724,0.454545,0.113430,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
8,I_8h,10,2.812702,-0.010000,3.991611,0.263158,0.051724,0.454545,0.113430,0.304348,0.040000,0.500000,48,Sub bacia do Rio Ramos,Verao
10,I_10h,1,2.681801,-0.010000,2.688531,0.315789,0.076271,0.400000,0.116682,0.347826,0.061798,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,2,2.681801,-0.010000,2.688531,0.315789,0.084746,0.375000,0.108385,0.347826,0.067416,0.400000,48,Sub bacia do Rio Ramos,Verao
10,I_10h,3,2.681801,-0.010000,2.688531,0.315789,0.084746,0.375000,0.108385,0.347826,0.067416,0.400000,48,Sub bacia do Rio Ramos,Verao
10,I_10h,4,2.681801,-0.010000,2.755745,0.315789,0.076923,0.400000,0.116599,0.347826,0.062147,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,5,2.681801,-0.010000,2.755745,0.315789,0.076923,0.400000,0.116599,0.347826,0.062147,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,6,2.681801,-0.010000,2.688531,0.315789,0.085470,0.375000,0.108300,0.347826,0.062500,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,7,2.681801,-0.010000,2.688531,0.315789,0.086207,0.375000,0.108212,0.347826,0.062857,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,8,2.681801,-0.010000,2.688531,0.315789,0.086207,0.375000,0.108212,0.347826,0.062857,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,9,2.681801,-0.010000,2.688531,0.315789,0.086207,0.375000,0.108212,0.347826,0.062857,0.421053,48,Sub bacia do Rio Ramos,Verao
10,I_10h,10,2.681801,-0.010000,2.755745,0.315789,0.086207,0.375000,0.108212,0.347826,0.062857,0.421053,48,Sub bacia do Rio Ramos,Verao
12,I_12h,1,1.890743,-0.010000,2.605364,0.315789,0.075000,0.400000,0.116842,0.347826,0.061798,0.421053,48,Sub bacia do Rio Ramos,Verao
12,I_12h,2,1.890743,-0.010000,2.605364,0.315789,0.083333,0.375000,0.108553,0.347826,0.067416,0.400000,48,Sub bacia do Rio Ramos,Verao
12,I_12h,3,1.890743,-0.010000,2.605364,0.315789,0.083333,0.375000,0.108553,0.347826,0.067416,0.400000,48,Sub bacia do Rio Ramos,Verao
12,I_12h,4,1.890743,-0.010000,2.605364,0.315789,0.075630,0.400000,0.116762,0.347826,0.062147,0.421053,48,Sub bacia do Rio Ramos,Verao
12,I_12h,5,1.890743,-0.010000,2.605364,0.315789,0.075630,0.400000,0.116762,0.347826,0.062147,0.421053,48,Sub bacia do Rio Ramos,Verao
12,I_12h,6,1.890743,-0.010000,2.605364,0.315789,0.075630,0.400000,0.116762,0.347826,0.056818,0.444444,48,Sub bacia do Rio Ramos,Verao
12,I_12h,7,1.890743,-0.010000,2.662002,0.315789,0.067797,0.428571,0.126163,0.347826,0.051429,0.470588,48,Sub bacia do Rio Ramos,Verao
12,I_12h,8,1.890743,-0.010000,2.662002,0.315789,0.067797,0.428571,0.126163,0.347826,0.051429,0.470588,48,Sub bacia do Rio Ramos,Verao
12,I_12h,9,1.890743,-0.010000,2.662002,0.315789,0.067797,0.428571,0.126163,0.347826,0.051429,0.470588,48,Sub bacia do Rio Ramos,Verao
12,I_12h,10,1.890743,-0.010000,2.662002,0.315789,0.067797,0.428571,0.126163,0.347826,0.051429,0.470588,48,Sub bacia do Rio Ramos,Verao
24,I_24h,1,0.804272,-0.010000,1.454209,0.277778,0.080645,0.333333,0.085125,0.347826,0.070588,0.400000,48,Sub bacia do Rio Ramos,Verao
24,I_24h,2,0.804272,-0.010000,1.454209,0.277778,0.080645,0.333333,0.085125,0.347826,0.070588,0.400000,48,Sub bacia do Rio Ramos,Verao
24,I_24h,3,0.804272,-0.010000,1.454209,0.277778,0.080645,0.333333,0.085125,0.347826,0.070588,0.400000,48,Sub bacia do Rio Ramos,Verao
24,I_24h,4,0.804272,-0.062105,1.454209,0.333333,0.120968,0.285714,0.083717,0.391304,0.100000,0.346154,48,Sub bacia do Rio Ramos,Verao
24,I_24h,5,1.508543,-0.114211,1.068399,0.444444,0.201613,0.242424,0.086022,0.478261,0.158824,0.289474,48,Sub bacia do Rio Ramos,Verao
24,I_24h,6,0.980339,-0.010000,1.335498,0.277778,0.073171,0.357143,0.091947,0.347826,0.065089,0.421053,48,Sub bacia do Rio Ramos,Verao
24,I_24h,7,0.980339,-0.010000,1.335498,0.277778,0.073770,0.357143,0.091888,0.347826,0.065476,0.421053,48,Sub bacia do Rio Ramos,Verao
24,I_24h,8,0.980339,-0.010000,1.335498,0.277778,0.073770,0.357143,0.091888,0.347826,0.065476,0.421053,48,Sub bacia do Rio Ramos,Verao
24,I_24h,9,3.093154,-0.114211,0.979365,0.500000,0.245902,0.230769,0.087011,0.521739,0.190476,0.272727,48,Sub bacia do Rio Ramos,Verao
24,I_24h,10,1.860679,-0.062105,0.949688,0.500000,0.245902,0.230769,0.087011,0.521739,0.190476,0.272727,48,Sub bacia do Rio Ramos,Verao
1/6,I_15min,1,16.086637,-0.218421,38.690865,0.500000,0.153846,0.230769,0.097633,0.500000,0.106195,0.250000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,2,35.074842,-0.218421,19.345432,0.666667,0.285714,0.181818,0.086580,0.625000,0.180180,0.200000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,3,11.339585,-0.531053,41.214182,0.500000,0.206349,0.187500,0.074405,0.500000,0.138889,0.210526,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,4,11.339585,-0.531053,41.214182,0.500000,0.206349,0.187500,0.074405,0.500000,0.138889,0.210526,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,5,11.339585,-0.114211,40.373076,0.500000,0.222222,0.176471,0.068627,0.500000,0.148148,0.200000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,6,11.339585,-0.114211,40.373076,0.500000,0.225806,0.176471,0.068311,0.500000,0.149533,0.200000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,7,11.339585,-0.114211,40.373076,0.500000,0.225806,0.176471,0.068311,0.500000,0.149533,0.200000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,8,11.339585,-0.062105,40.373076,0.500000,0.225806,0.176471,0.068311,0.500000,0.149533,0.200000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,9,11.339585,-0.062105,40.373076,0.500000,0.225806,0.176471,0.068311,0.500000,0.149533,0.200000,48,Sub bacia do Rio Ramos,Outono
1/6,I_15min,10,35.074842,-0.166316,40.373076,0.500000,0.177419,0.214286,0.088134,0.500000,0.121495,0.235294,48,Sub bacia do Rio Ramos,Outono
1/2,I_30min,1,17.600665,-0.010000,29.296061,0.400000,0.066667,0.333333,0.124444,0.500000,0.053097,0.400000,48,Sub bacia do Rio Ramos,Outono
1/2,I_30min,2,17.600665,-0.010000,29.296061,0.400000,0.068966,0.333333,0.124138,0.500000,0.054054,0.400000,48,Sub bacia do Rio Ramos,Outono
1/2,I_30min,3,17.600665,-0.010000,29.296061,0.400000,0.086207,0.285714,0.104433,0.500000,0.064815,0.363636,48,Sub bacia do Rio Ramos,Outono
1/2,I_30min,4,17.600665,-0.010000,29.296061,0.400000,0.086207,0.285714,0.104433,0.500000,0.064815,0.363636,48,Sub bacia do Rio Ramos,Outono
1/2,I_30min,5,27.282438,-0.010000,21.192895,0.400000,0.086207,0.285714,0.104433,0.500000,0.064815,0.363636,48,Sub bacia do Rio Ramos,Outono
