I_15min,I_30min,I_1h,I_2h,I_3h,I_6h,I_8h,I_10h,I_12h,I_24h,date,id_estacao,daily_total_mm,api_1d,api_2d,api_3d,api_4d,api_5d,api_6d,api_7d,api_8d,api_9d,api_10d,classificacao
72.0,48.0,28.8,14.6,9.866666666666667,4.933333333333334,3.7,2.96,2.466666666666667,1.2333333333333334,2016-12-21,22,29.599999999999998,0.0,0.0,0.0,1.4616174999999996,1.5503585624999996,1.7012183687499995,2.0859108746874995,2.467397609742187,4.320333180007811,4.871581512161835,ESA
95.2,73.6,50.4,28.6,19.26666666666667,9.633333333333335,7.2250000000000005,5.78,4.816666666666667,2.4083333333333337,2017-01-03,22,57.8,0.0,0.1445,5.917274999999999,5.917274999999999,5.917274999999999,5.917274999999999,5.917274999999999,5.917274999999999,5.917274999999999,5.917274999999999,ESA
34.4,24.4,14.799999999999999,7.5,5.0,2.533333333333333,1.9,1.52,1.2666666666666666,0.6333333333333333,2017-01-05,22,15.2,0.0,41.7605,41.7605,41.86490125,46.035731187500005,46.035731187500005,46.035731187500005,46.035731187500005,46.035731187500005,46.035731187500005,ESA
44.8,26.4,13.799999999999999,6.8999999999999995,4.6,2.3,1.7249999999999999,1.38,1.15,0.575,2017-01-26,22,13.799999999999999,0.17,0.3145,0.5601499999999999,3.587786249999999,3.587786249999999,3.587786249999999,3.651901667656249,3.651901667656249,3.651901667656249,3.651901667656249,ESA
51.2,36.8,22.6,12.700000000000001,9.200000000000001,4.666666666666667,3.5,2.8,2.3333333333333335,1.1666666666666667,2017-03-03,22,28.0,0.0,0.0,0.0,0.10440124999999999,2.6778920625,3.5076209968749996,5.751660614843749,5.751660614843749,5.751660614843749,5.751660614843749,ESA
24.0,15.6,8.2,4.2,2.8666666666666667,1.4666666666666668,1.1,0.8800000000000001,0.7333333333333334,0.42500000000000004,2017-03-07,22,10.200000000000001,4.08,10.5825,10.705325,25.321499999999997,25.321499999999997,25.321499999999997,25.321499999999997,25.37599810500781,26.71937639345039,27.15250008299998,ESA
19.2,10.799999999999999,5.6,3.4,2.3333333333333335,1.1666666666666667,0.8999999999999999,0.8,0.75,0.4166666666666667,2017-03-14,22,10.0,0.0,0.0,0.0,0.0,0.0,3.1680559312499996,6.437942231718749,7.7458967519062485,9.830449268455077,9.869824149323222,ESA
29.6,23.6,18.0,14.1,11.266666666666667,5.966666666666668,4.4750000000000005,3.5800000000000005,2.983333333333334,1.5166666666666668,2017-03-18,22,36.400000000000006,0.0,0.0,0.12282499999999999,5.342887499999999,5.342887499999999,5.342887499999999,5.342887499999999,5.342887499999999,5.342887499999999,6.996632496462069,ESA
7.2,6.800000000000001,5.6,4.2,3.266666666666667,2.2333333333333334,1.9000000000000001,1.58,1.3333333333333333,1.0083333333333333,2017-03-19,22,24.2,30.940000000000005,30.940000000000005,30.940000000000005,31.044401250000004,35.481454375000006,35.481454375000006,35.481454375000006,35.481454375000006,35.481454375000006,35.481454375000006,ESA
10.4,9.2,7.2,4.5,3.533333333333333,2.1666666666666665,1.625,1.3,1.0833333333333333,0.5416666666666666,2017-03-20,22,13.0,20.57,46.869,46.869,46.869,46.9577410625,50.729236218749996,50.729236218749996,50.729236218749996,50.729236218749996,50.729236218749996,ESA
28.0,23.6,19.2,14.4,9.6,4.8,3.6,2.88,2.4,1.2,2017-03-28,22,28.8,0.0,0.0,0.0,0.0,0.0,0.678869128125,0.678869128125,4.2212459536328115,9.826376053686324,16.99260437168863,ESA
27.2,25.6,23.6,16.1,10.866666666666667,5.466666666666666,4.1,3.28,2.733333333333333,1.5083333333333335,2017-04-07,22,36.2,0.0,0.0,0.0,0.0,0.0887410625,2.8042175749999996,4.086525928124999,6.702434968499999,7.860519699916014,13.530502544928826,ESA
22.4,20.799999999999997,13.0,10.0,7.8,4.333333333333333,3.275,2.62,2.183333333333333,1.1083333333333332,2017-04-08,22,26.6,30.770000000000003,30.770000000000003,30.770000000000003,30.770000000000003,30.770000000000003,30.845429903125,33.15358493875,34.24354703890625,36.467069723225,37.451441744928616,ESA
17.6,11.600000000000001,7.4,4.2,3.6666666666666665,1.8333333333333333,1.475,1.3800000000000001,1.1500000000000001,0.5750000000000001,2017-04-12,22,13.8,0.0,0.0,0.0,13.885366249999995,29.947498562499995,29.947498562499995,29.947498562499995,29.947498562499995,29.947498562499995,29.98687344336814,ESA
11.2,8.8,4.999999999999999,3.5,2.3333333333333335,1.3666666666666665,1.575,1.3800000000000001,1.1500000000000001,0.5833333333333334,2017-04-13,22,14.0,11.73,11.73,11.73,11.73,23.5325613125,37.185373778125,37.185373778125,37.185373778125,37.185373778125,37.185373778125,ESA
8.0,7.2,5.8,3.8000000000000003,2.8666666666666667,1.666666666666667,1.5750000000000002,1.36,1.1666666666666667,0.5833333333333334,2017-04-23,22,14.0,3.4,3.4,3.4,4.0264074999999995,7.664791062499999,9.92768815625,9.92768815625,9.92768815625,9.92768815625,12.683929817020115,ESA
8.0,7.2,4.4,2.5,1.6666666666666667,1.4000000000000001,1.3,1.04,0.8666666666666667,0.43333333333333335,2017-04-27,22,10.4,1.36,1.36,1.482825,8.790912499999997,10.565733749999998,10.565733749999998,10.565733749999998,10.892722380046873,12.791981339569137,13.973227765613473,ESA
6.4,5.200000000000001,4.2,3.0000000000000004,2.4,1.7000000000000002,1.35,1.12,0.9333333333333335,0.46666666666666673,2017-04-28,22,11.2,8.84,9.996,9.996,10.10040125,16.312275624999998,17.820873687499997,17.820873687499997,17.820873687499997,18.09881402303984,19.713184138633764,ESA
16.0,12.4,8.4,4.7,4.333333333333333,2.733333333333333,2.05,1.64,1.3666666666666665,0.6833333333333332,2017-05-11,22,16.400000000000002,0.51,0.51,0.51,0.51,0.7762231875000001,0.851653090625,0.851653090625,0.851653090625,0.851653090625,0.851653090625,ESA
14.4,12.8,7.999999999999999,4.7,4.6,3.466666666666667,3.0749999999999997,2.72,2.4833333333333334,1.3,2017-05-19,22,31.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.44880792359374994,4.917652534234374,5.056622702004296,5.056622702004296,ESA
7.2,6.4,5.6000000000000005,4.6,4.066666666666667,2.1999999999999997,1.65,1.3199999999999998,1.0999999999999999,0.5499999999999999,2017-06-13,22,13.2,0.17,0.17,0.292825,0.60602875,0.60602875,0.60602875,0.60602875,0.60602875,0.60602875,0.60602875,ESA
14.4,9.6,8.0,5.2,3.733333333333333,1.8666666666666665,1.4,1.1199999999999999,0.9333333333333332,0.4666666666666666,2017-06-20,22,11.2,0.0,0.0,0.0,0.0,0.35496425,1.938992215625,6.1706097809374985,6.225107885945311,6.225107885945311,6.2644827668134555,ESA
22.4,20.4,19.8,13.1,9.133333333333335,4.9,3.85,3.1599999999999997,2.6999999999999997,1.3499999999999999,2017-06-21,22,32.400000000000006,9.52,9.52,9.52,9.52,9.52,9.821719612499999,11.16814338328125,14.765018313796872,14.811341703053513,14.811341703053513,ESA
20.8,12.399999999999999,10.0,5.1,3.466666666666667,1.8666666666666665,1.4,1.1199999999999999,0.9333333333333332,0.4666666666666666,2017-06-22,22,11.2,27.54,35.632,35.632,35.632,35.632,35.632,35.888461670625,37.032921875789064,40.090265566727346,40.12964044759549,ESA
12.8,9.2,4.800000000000001,3.0,2.466666666666667,1.6333333333333335,1.25,1.22,1.1,0.6666666666666666,2017-07-02,22,16.0,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.7263233892566406,2.9313167178727335,ESA
7.2,5.6,4.8,3.1,2.6,1.7999999999999998,1.55,1.32,1.1166666666666667,0.5583333333333333,2017-08-21,22,13.4,4.59,4.7345,7.313825,10.13265875,13.238595937499998,13.238595937499998,13.238595937499998,13.238595937499998,13.238595937499998,13.238595937499998,ESA
4.0,4.0,3.6,2.4000000000000004,2.4,1.5333333333333334,1.1500000000000001,0.9800000000000001,0.8333333333333335,0.44166666666666665,2017-09-30,22,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
5.6,4.0,3.6,2.9,2.533333333333333,2.2333333333333334,1.9500000000000002,1.6600000000000001,1.3833333333333335,0.7166666666666667,2017-10-03,22,17.2,3.57,3.7144999999999997,10.224224999999999,10.224224999999999,10.224224999999999,10.224224999999999,10.224224999999999,10.224224999999999,10.224224999999999,10.224224999999999,ESA
8.0,5.6000000000000005,5.2,4.8,3.866666666666667,2.3666666666666667,1.95,2.0799999999999996,1.9166666666666667,1.1833333333333333,2017-10-23,22,28.4,0.34,0.34,0.34,0.34,0.34,0.34,0.40411541765625003,2.5295415129609373,2.5295415129609373,2.5295415129609373,ESA
16.0,10.8,6.800000000000001,4.2,3.533333333333333,1.9333333333333333,1.45,1.16,0.9666666666666667,0.5666666666666667,2017-11-18,22,13.600000000000001,0.51,0.51,0.51,0.51,0.51,0.51,3.138732123906249,3.138732123906249,3.138732123906249,3.138732123906249,ESA
36.0,30.800000000000004,24.199999999999996,13.899999999999999,9.6,5.1000000000000005,3.825,3.06,2.5500000000000003,1.3583333333333334,2017-11-19,22,32.6,11.559999999999999,11.9935,11.9935,11.9935,11.9935,11.9935,11.9935,14.22792230532031,14.22792230532031,14.22792230532031,ESA
23.2,18.8,14.2,12.0,11.6,8.1,6.4,5.8,5.033333333333333,2.5749999999999997,2017-11-20,22,61.8,27.71,37.536,37.904475,37.904475,37.904475,37.904475,37.904475,37.904475,39.80373395952226,39.80373395952226,ESA
8.8,8.0,6.6000000000000005,5.5,4.533333333333334,3.0666666666666664,2.625,2.1,1.8833333333333335,1.1,2017-11-22,22,26.400000000000002,0.17,44.820499999999996,64.84097499999999,71.94025999999998,72.20648318749998,72.20648318749998,72.20648318749998,72.20648318749998,72.20648318749998,72.20648318749998,ESA
12.0,8.8,4.8,4.0,3.266666666666667,1.7333333333333334,1.3,1.04,0.8833333333333333,0.45,2017-11-23,22,10.8,22.44,22.584500000000002,60.537425,77.55482875,83.589221,83.81551070937499,83.81551070937499,83.81551070937499,83.81551070937499,83.81551070937499,ESA
55.2,42.8,24.6,14.4,9.933333333333334,5.0,3.75,3.0,2.5,1.25,2017-12-21,22,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04632338925664062,0.04632338925664062,ESA
28.0,28.0,14.6,7.4,4.933333333333334,2.466666666666667,1.85,1.48,1.2333333333333334,0.6166666666666667,2017-12-23,22,14.799999999999999,0.34,22.014999999999997,22.014999999999997,22.014999999999997,22.014999999999997,22.014999999999997,22.014999999999997,22.014999999999997,22.014999999999997,22.014999999999997,ESA
44.0,29.2,15.2,7.9,6.6000000000000005,6.166666666666667,4.625,4.18,3.483333333333333,1.7416666666666665,2018-01-03,22,41.8,0.0,0.0,0.24564999999999998,5.36131125,6.6924271875,9.7096233125,9.7096233125,10.309102467585937,11.096600084948827,11.096600084948827,ESA
10.4,10.4,6.6000000000000005,4.0,2.9333333333333336,2.0333333333333337,1.5250000000000001,1.2200000000000002,1.0166666666666668,0.5583333333333333,2018-01-04,22,13.400000000000002,35.529999999999994,35.529999999999994,35.529999999999994,35.73880249999999,40.08711456249999,41.21856310937499,43.78317981562499,43.78317981562499,44.29273709744804,44.9621100722065,ESA
7.2,6.4,6.2,5.5,4.733333333333333,2.6333333333333333,1.975,1.5799999999999998,1.3166666666666667,0.6749999999999999,2018-01-05,22,16.2,11.39,41.59049999999999,41.59049999999999,41.59049999999999,41.76798212499999,45.46404737812499,46.42577864296874,48.605702843281236,48.605702843281236,49.038826532830825,ESA
48.0,39.6,28.8,17.1,13.200000000000001,12.466666666666667,9.475,7.58,6.316666666666666,4.5249999999999995,2018-01-07,22,108.6,0.0,11.704499999999998,19.933774999999997,41.75363624999999,41.75363624999999,41.75363624999999,41.88186708531249,44.5522742306953,45.247125069544914,46.8221203042707,ESA
17.6,16.000000000000004,14.4,11.8,8.6,4.3,3.225,2.58,2.15,2.1416666666666666,2018-01-08,22,51.400000000000006,92.30999999999999,92.30999999999999,102.25882499999999,109.25370874999999,127.80059081249999,127.80059081249999,127.80059081249999,127.90958702251561,130.179433096091,130.77005630911316,ESA
68.8,68.8,36.599999999999994,29.4,20.0,10.0,7.5,6.0,5.0,2.5416666666666665,2018-01-26,22,61.0,0.0,0.0,0.0,0.0,0.0,1.3577382562499998,1.3577382562499998,1.3577382562499998,1.3577382562499998,1.3577382562499998,ESA
20.0,11.6,6.2,3.1,2.066666666666667,1.1666666666666667,1.4500000000000002,1.26,1.05,0.525,2018-01-27,22,12.6,51.85,51.85,51.85,51.85,51.85,51.85,53.004077517812505,53.004077517812505,53.004077517812505,53.004077517812505,ESA
16.8,13.600000000000001,10.2,9.4,7.333333333333333,5.766666666666667,4.375,3.8,3.1833333333333336,1.7750000000000001,2018-01-30,22,42.6,0.17,0.17,7.907974999999999,39.75035624999999,39.75035624999999,39.75035624999999,39.75035624999999,39.75035624999999,39.75035624999999,40.459104105626594,ESA
52.8,52.39999999999999,32.4,19.4,18.73333333333333,10.966666666666667,8.549999999999999,6.859999999999999,5.716666666666666,4.233333333333333,2018-02-14,22,101.6,2.55,2.55,2.55,2.55,2.55,2.55,2.87057708828125,4.124033503460937,4.6335907852839835,4.6335907852839835,ESA
44.8,30.0,15.999999999999998,9.0,6.133333333333333,3.0999999999999996,2.3249999999999997,1.8599999999999999,1.5499999999999998,0.7749999999999999,2018-02-15,22,18.599999999999998,86.36,88.5275,88.5275,88.5275,88.5275,88.5275,88.5275,88.79999052503906,89.8654284779418,90.2985521674914,ESA
31.2,29.6,22.8,12.9,9.200000000000001,4.6000000000000005,3.5,3.16,2.6333333333333333,1.3166666666666667,2018-02-21,22,31.6,0.0,0.289,0.289,0.289,0.37774106249999995,7.392722053124998,39.96335422249999,40.780825797617176,40.780825797617176,40.780825797617176,ESA
13.6,10.4,7.2,5.800000000000001,5.333333333333333,3.9000000000000004,3.975,3.2399999999999998,2.933333333333333,2.125,2018-03-08,22,51.0,2.55,2.55,2.55,3.1764075,4.24130025,4.24130025,4.24130025,4.24130025,4.4265938070265625,5.01721702004873,ESA
5.6,4.8,4.0,3.0,2.6,1.5,1.2,0.9800000000000001,0.8333333333333334,0.42500000000000004,2018-03-22,22,10.200000000000001,1.53,3.4085,3.4085,3.4085,3.4085,3.4085,3.4726154176562503,3.4726154176562503,3.4726154176562503,3.4726154176562503,ESA
72.8,61.6,46.4,26.5,18.46666666666667,10.5,7.875,6.3,5.25,2.9583333333333335,2018-04-03,22,71.0,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,0.34,ESA
33.6,30.4,22.4,12.299999999999999,8.733333333333333,5.3,4.0,3.22,2.6999999999999997,1.4000000000000001,2018-04-15,22,33.6,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.85,0.928749761736289,ESA
43.2,39.2,24.000000000000004,12.4,8.266666666666667,4.133333333333334,3.1,2.48,2.066666666666667,1.0333333333333334,2018-05-19,22,24.8,0.0,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.179,3.493999046945156,ESA
6.4,5.200000000000001,4.2,3.3,3.1999999999999997,2.2666666666666666,1.975,1.58,1.3166666666666667,0.6916666666666668,2018-06-15,22,16.6,7.6499999999999995,7.6499999999999995,7.6499999999999995,7.6499999999999995,7.6499999999999995,7.6499999999999995,7.906461670624999,8.614937035726562,8.614937035726562,8.969310963539863,ESA
8.0,6.0,3.6,3.5,2.6,2.0000000000000004,1.675,1.3599999999999999,1.1333333333333335,0.5750000000000001,2018-07-10,22,13.8,0.0,0.0,0.0,0.0,0.0,1.8103176749999996,2.7720489398437493,2.7720489398437493,2.7720489398437493,2.7720489398437493,ESA
11.2,7.200000000000001,4.2,3.1,3.1333333333333333,2.5,1.9,1.92,1.8166666666666664,1.0250000000000001,2018-08-01,22,24.6,4.59,4.59,4.59,4.59,4.59,4.59,5.2311541765625,5.2311541765625,5.2311541765625,5.2311541765625,ESA
2.4,2.4,2.0,1.9000000000000001,1.866666666666667,1.3,1.1,1.02,0.8500000000000001,0.42500000000000004,2018-08-03,22,10.2,6.969999999999999,24.743499999999997,28.059775,28.059775,28.059775,28.059775,28.059775,28.059775,28.523008892566406,28.523008892566406,ESA
12.8,10.8,6.0,4.2,4.066666666666667,2.1999999999999997,1.925,1.56,1.3,0.65,2018-08-06,22,15.600000000000001,0.0,1.734,7.998075,12.278526249999999,23.193676937499998,25.230284321874997,25.230284321874997,25.230284321874997,25.230284321874997,25.230284321874997,ESA
36.8,19.2,11.0,5.5,3.8666666666666667,2.1666666666666665,1.625,1.3,1.0833333333333333,0.5416666666666666,2018-09-03,22,13.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0899621001562498,2.2889204103281244,2.3352437995847652,2.3352437995847652,ESA
16.0,12.4,10.0,7.300000000000001,6.2,3.533333333333333,2.65,2.12,1.7666666666666666,0.8833333333333333,2018-09-14,22,21.200000000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10899621001562498,0.10899621001562498,0.30587061435634755,ESA
9.6,7.6,4.0,2.6,1.8,1.7,1.275,1.02,0.85,0.425,2018-09-27,22,10.2,0.0,0.0,0.0,0.0,0.0,0.45257941874999996,0.45257941874999996,0.45257941874999996,0.684196365033203,1.1566949354509373,ESA
16.0,11.6,8.0,5.3,3.6666666666666665,1.8333333333333333,1.375,1.1,0.9166666666666666,0.4583333333333333,2018-10-06,22,11.0,6.12,6.2645,8.96665,8.96665,8.96665,8.96665,10.633650859062499,12.377590219312498,14.74008307140117,14.74008307140117,ESA
81.6,63.199999999999996,45.4,24.0,16.0,8.0,6.0,4.8,4.0,2.0,2018-10-13,22,48.0,0.0,1.4449999999999998,4.515625,8.274069999999998,8.362811062499999,8.438240965624999,11.964588936718748,13.926520716999997,13.972844106256638,14.839091485355818,ESA
10.4,8.4,7.800000000000001,5.3,4.333333333333334,2.566666666666667,1.925,1.54,1.2833333333333334,0.6416666666666667,2018-10-19,22,15.4,0.0,0.0,1.1054249999999997,1.5230299999999997,2.5879227499999997,20.691099499999996,20.691099499999996,21.23608055007812,22.394165281494136,23.81166099274734,ESA
5.6,4.8,3.4,2.9,2.4,1.8666666666666665,1.55,1.28,1.0666666666666667,0.6,2018-10-25,22,14.4,0.34,0.34,0.34,0.34,1.1386695624999998,6.9467721031249985,6.9467721031249985,6.9467721031249985,7.363682606434764,7.521182129907341,ESA
51.2,42.8,23.0,12.8,9.266666666666667,4.666666666666667,3.5,2.8,2.3333333333333335,1.1916666666666667,2018-11-04,22,28.6,0.0,0.0,0.0,0.0,0.0,0.5280093218749999,0.7203555748437499,1.5923252549687499,1.684972033482031,4.519963455988437,ESA
30.4,22.0,13.4,6.7,4.466666666666667,2.2333333333333334,1.675,1.34,1.1166666666666667,0.5583333333333333,2018-11-07,22,13.4,0.17,0.45899999999999996,18.022975,18.022975,18.022975,18.022975,18.022975,18.022975,18.347238724796483,18.46536336740092,ESA
12.8,10.0,6.6000000000000005,4.2,3.1333333333333333,2.533333333333333,2.25,1.9600000000000002,1.7333333333333334,1.4166666666666667,2018-11-08,22,34.0,11.39,11.534500000000001,11.78015,26.709528749999997,26.709528749999997,26.709528749999997,26.709528749999997,26.709528749999997,26.709528749999997,26.98515291607701,ESA
17.6,12.8,9.6,8.0,6.666666666666667,4.466666666666667,3.925,3.4,3.1500000000000004,1.7750000000000001,2018-11-19,22,42.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1574995234725781,ESA
89.6,66.8,44.8,26.7,17.866666666666667,9.333333333333334,7.1,5.68,4.733333333333333,2.375,2018-11-26,22,57.0,1.19,1.19,1.19,1.19,1.2787410625,4.522226896874999,18.178810857656245,18.178810857656245,18.178810857656245,18.178810857656245,ESA
42.4,24.4,12.4,6.2,4.133333333333334,2.1,1.575,1.2799999999999998,1.1500000000000001,0.7666666666666666,2018-12-07,22,18.4,0.0,0.289,0.289,0.289,0.289,1.269588740625,1.3337041582812499,1.3337041582812499,1.3800275475378905,1.3800275475378905,ESA
9.6,5.6,5.0,4.1,3.0,1.866666666666667,1.6,1.32,1.1333333333333333,0.5666666666666667,2018-12-08,22,13.600000000000001,15.639999999999999,15.639999999999999,15.885649999999998,15.885649999999998,15.885649999999998,15.885649999999998,16.719150429531247,16.77364853453906,16.77364853453906,16.813023415407205,ESA
11.2,9.2,6.6,4.5,3.266666666666666,1.6666666666666667,1.25,1.0,0.8333333333333334,0.4166666666666667,2018-12-24,22,10.0,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,0.17,ESA
23.2,22.4,11.4,5.9,3.9333333333333336,2.466666666666667,1.85,1.48,1.2333333333333334,0.6166666666666667,2019-01-04,22,14.799999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21799242003124997,0.26431580928789056,0.6580646179693357,ESA
15.2,13.2,10.6,6.8999999999999995,5.2,2.6333333333333333,1.9749999999999999,1.5799999999999998,1.3166666666666667,0.6583333333333333,2019-01-05,22,15.799999999999999,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.58,12.765293557026563,12.804668437894708,ESA
96.0,67.2,44.2,23.900000000000002,17.533333333333335,9.3,6.9750000000000005,5.58,4.65,2.325,2019-01-25,22,55.800000000000004,0.0,0.0,0.0,0.0,0.0887410625,0.0887410625,0.0887410625,0.0887410625,0.0887410625,0.0887410625,ESA
64.8,50.4,37.2,34.8,27.46666666666667,18.6,14.450000000000001,11.74,9.783333333333333,5.1000000000000005,2019-02-04,22,122.4,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.51,11.495591762212321,ESA
14.4,10.8,6.0,3.9,3.3333333333333335,2.3333333333333335,2.375,2.04,1.7333333333333334,0.8666666666666667,2019-02-05,22,20.8,104.04,104.4735,104.4735,104.4735,104.4735,104.4735,104.4735,104.4735,104.4735,104.4735,EA
28.8,26.8,17.200000000000003,10.1,7.066666666666667,3.6,2.7,2.16,1.8,0.9,2019-02-06,22,21.6,17.68,106.114,106.48247500000001,106.48247500000001,106.48247500000001,106.48247500000001,106.48247500000001,106.48247500000001,106.48247500000001,106.48247500000001,ESA
18.4,16.4,12.0,8.399999999999999,7.8,4.533333333333333,3.425,2.7600000000000002,2.3000000000000003,1.1500000000000001,2019-02-13,22,27.6,2.04,2.1845,2.1845,2.1845,2.1845,2.410789709375,9.33525481625,15.003057737062498,43.35297196212655,43.47109660473099,ESA
22.4,16.4,11.6,7.9,5.466666666666666,2.8000000000000003,2.125,1.7,1.4166666666666667,0.7166666666666667,2019-02-17,22,17.2,5.44,5.44,6.545425,20.952797499999996,22.017690249999994,22.093120153124993,22.093120153124993,22.093120153124993,22.093120153124993,22.211244795729428,ESA
6.4,5.6,4.8,3.9,3.4,1.8666666666666665,1.4,1.1199999999999999,0.9333333333333332,0.525,2019-02-28,22,12.600000000000001,3.74,7.0634999999999994,8.168925,8.168925,8.168925,8.696934321875,8.8251651571875,8.988659472210937,10.146744203626952,10.816117178385408,ESA
32.0,31.2,24.4,17.2,16.333333333333332,10.833333333333334,8.125,6.5,5.416666666666667,2.733333333333333,2019-03-01,22,65.6,10.709999999999999,13.889,16.713974999999998,17.653586249999996,17.653586249999996,17.653586249999996,18.102394173593748,18.211390383609373,18.350360551379296,19.33473257308291,ESA
6.4,5.6,4.0,3.3,2.9333333333333336,1.8,1.4,1.24,1.0333333333333334,0.5750000000000001,2019-03-02,22,13.8,55.75999999999999,64.86349999999999,67.56564999999999,69.96687874999999,70.76554831249999,70.76554831249999,70.76554831249999,71.14703504755468,71.23968182606797,71.3578064686724,ESA
18.4,14.799999999999997,9.999999999999998,5.8,5.133333333333334,3.1,2.35,1.8800000000000001,1.5666666666666667,0.7916666666666666,2019-03-03,22,19.0,11.73,59.12599999999999,66.86397499999998,69.16080249999999,71.2018469375,71.880716065625,71.880716065625,71.880716065625,72.20497979042148,72.28372955215777,ESA
83.2,69.6,50.2,33.0,22.26666666666667,11.433333333333335,8.7,7.1,5.916666666666667,2.9583333333333335,2019-03-11,22,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25646167062499997,5.433781646367186,8.630095505075388,21.54505642982679,ESA
96.0,77.6,46.800000000000004,23.6,16.26666666666667,9.366666666666667,7.025,5.62,4.683333333333334,2.341666666666667,2019-03-17,22,56.199999999999996,3.06,6.528,6.528,7.885216249999999,7.973957312499999,34.751572921874995,34.751572921874995,34.751572921874995,34.751572921874995,34.751572921874995,ESA
16.0,14.0,7.2,4.2,2.8000000000000003,1.4000000000000001,1.175,0.9400000000000001,1.0833333333333333,0.9333333333333335,2019-03-20,22,22.4,3.74,5.474,39.987825,41.8670475,43.996832999999995,43.996832999999995,44.830333429531244,44.88483153453905,61.32963472064647,61.32963472064647,ESA
36.0,23.2,14.0,8.700000000000001,6.666666666666667,6.3999999999999995,5.4,4.720000000000001,3.9499999999999997,2.9,2019-03-21,22,69.60000000000001,19.040000000000003,22.219,23.6929,53.02965125,54.626990375,56.43730805,56.43730805,57.14578341510156,57.192106804358204,71.17018951254951,ESA
20.0,18.400000000000002,14.000000000000002,7.5,5.0,2.6666666666666665,2.125,1.7,1.4166666666666667,0.7166666666666667,2019-03-29,22,17.2,0.85,0.85,0.85,0.85,0.85,0.85,1.2346925059375,20.200033048656245,25.388252645399994,26.254500024499173,ESA
86.4,85.6,61.2,45.5,38.4,21.2,17.0,13.6,11.333333333333334,5.666666666666667,2019-04-08,22,136.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18529355702656247,3.571533311686991,EA
20.8,20.0,18.8,14.2,11.066666666666668,6.8999999999999995,5.5,4.5200000000000005,3.8000000000000003,2.1583333333333337,2019-04-09,22,51.8,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.6,115.75749952347257,ESA
26.4,22.799999999999997,15.2,8.0,5.333333333333333,2.6666666666666665,2.0,1.6,1.3333333333333333,0.6749999999999999,2019-04-29,22,16.2,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,6.8,ESA
30.4,16.4,9.0,4.5,3.266666666666667,1.6666666666666667,1.25,1.0,0.8333333333333334,0.4333333333333333,2019-05-07,22,10.399999999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.5770387589062499,4.991385264539061,6.844320834804686,6.844320834804686,ESA
48.8,29.599999999999998,15.6,7.8,5.2,2.6,1.95,1.56,1.3,0.6583333333333333,2019-05-14,22,15.8,5.4399999999999995,5.4399999999999995,5.4399999999999995,5.4399999999999995,5.4399999999999995,5.515429903125,8.849431621249998,8.849431621249998,8.849431621249998,8.849431621249998,ESA
8.8,6.800000000000001,3.4000000000000004,1.9,2.0000000000000004,1.1666666666666667,0.925,0.78,0.7333333333333334,0.5333333333333333,2019-05-15,22,12.799999999999999,13.429999999999998,18.053999999999995,18.053999999999995,18.053999999999995,18.053999999999995,18.053999999999995,18.118115417656245,20.952016878062494,20.952016878062494,20.952016878062494,ESA
19.2,15.2,10.2,5.8,3.8666666666666667,1.9666666666666666,1.4749999999999999,1.18,1.1500000000000001,0.5750000000000001,2019-05-16,22,13.799999999999999,10.88,22.295499999999997,26.225899999999996,26.225899999999996,26.225899999999996,26.225899999999996,26.225899999999996,26.28039810500781,28.68921434635312,28.68921434635312,ESA
16.0,14.4,12.2,9.3,7.199999999999999,4.066666666666667,3.075,2.46,2.066666666666667,1.0416666666666667,2019-05-17,22,25.000000000000004,11.73,20.978,30.681175,34.022014999999996,34.022014999999996,34.022014999999996,34.022014999999996,34.022014999999996,34.06833838925664,36.115832194400156,ESA
23.2,20.799999999999997,14.0,9.8,6.6000000000000005,3.3000000000000003,2.475,1.98,1.6500000000000001,0.8250000000000001,2019-06-01,22,19.799999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,ESA
